date/time: ,11/10/2023,11:20 a.m.
Run 1

time	(N)
2,290000	5,013544E+0
2,300000	4,941008E+0
2,310000	4,852702E+0
2,320000	4,789627E+0
2,330000	4,736012E+0
2,340000	4,682398E+0
2,350000	4,638246E+0
2,360000	4,603554E+0
2,370000	4,543633E+0
2,380000	4,527864E+0
2,390000	4,499480E+0
2,400000	4,458481E+0
2,410000	4,455327E+0
2,420000	4,458481E+0
2,430000	4,471096E+0
2,440000	4,486865E+0
2,450000	4,474250E+0
2,460000	4,499480E+0
2,470000	4,527864E+0
2,480000	4,565709E+0
2,490000	4,597247E+0
2,500000	4,635092E+0
2,510000	4,695013E+0
2,520000	4,758089E+0
2,530000	4,818011E+0
2,540000	4,884240E+0
2,550000	4,956776E+0
2,560000	5,023006E+0
2,570000	5,101850E+0
2,580000	5,190155E+0
2,590000	5,269000E+0
2,600000	5,357305E+0
2,610000	5,451918E+0
2,620000	5,546531E+0
2,630000	5,641144E+0
2,640000	5,732604E+0
2,650000	5,820909E+0
2,660000	5,906061E+0
2,670000	6,010135E+0
2,680000	6,098441E+0
2,690000	6,189900E+0
2,700000	6,278206E+0
2,710000	6,372819E+0
2,720000	6,448509E+0
2,730000	6,536815E+0
2,740000	6,603044E+0
2,750000	6,688196E+0
2,760000	6,757579E+0
2,770000	6,823808E+0
2,780000	6,883730E+0
2,790000	6,937344E+0
2,800000	6,978343E+0
2,810000	7,016188E+0
2,820000	7,069802E+0
2,830000	7,082417E+0
2,840000	7,098186E+0
2,850000	7,120262E+0
2,860000	7,136031E+0
2,870000	7,132877E+0
2,880000	7,136031E+0
2,890000	7,136031E+0
2,900000	7,117109E+0
2,910000	7,091878E+0
2,920000	7,054033E+0
2,930000	7,028803E+0
2,940000	6,994112E+0
2,950000	6,943651E+0
2,960000	6,893191E+0
2,970000	6,842731E+0
2,980000	6,782809E+0
2,990000	6,703965E+0
3,000000	6,637736E+0
3,010000	6,546276E+0
3,020000	6,467432E+0
3,030000	6,385434E+0
3,040000	6,306590E+0
3,050000	6,208823E+0
3,060000	6,114210E+0
3,070000	6,035366E+0
3,080000	5,950214E+0
3,090000	5,849293E+0
3,100000	5,754680E+0
3,110000	5,650606E+0
3,120000	5,574915E+0
3,130000	5,470841E+0
3,140000	5,376228E+0
3,150000	5,297383E+0
3,160000	5,228001E+0
3,170000	5,133387E+0
3,180000	5,057697E+0
3,190000	4,963084E+0
3,200000	4,890547E+0
3,210000	4,827472E+0
3,220000	4,764396E+0
3,230000	4,720244E+0
3,240000	4,669783E+0
3,250000	4,631938E+0
3,260000	4,594093E+0
3,270000	4,549940E+0
3,280000	4,527864E+0
3,290000	4,486865E+0
3,300000	4,474250E+0
3,310000	4,461635E+0
3,320000	4,461635E+0
3,330000	4,480557E+0
3,340000	4,483711E+0
3,350000	4,499480E+0
3,360000	4,518402E+0
3,370000	4,562555E+0
3,380000	4,609862E+0
3,390000	4,647707E+0
3,400000	4,685552E+0
3,410000	4,745474E+0
3,420000	4,799088E+0
3,430000	4,862163E+0
3,440000	4,944161E+0
3,450000	5,013544E+0
3,460000	5,082927E+0
3,470000	5,168079E+0
3,480000	5,234308E+0
3,490000	5,316306E+0
3,500000	5,417227E+0
3,510000	5,502379E+0
3,520000	5,590684E+0
3,530000	5,697912E+0
3,540000	5,776756E+0
3,550000	5,871370E+0
3,560000	5,959675E+0
3,570000	6,054288E+0
3,580000	6,152055E+0
3,590000	6,252976E+0
3,600000	6,338127E+0
3,610000	6,410664E+0
3,620000	6,498970E+0
3,630000	6,565199E+0
3,640000	6,653504E+0
3,650000	6,726041E+0
3,660000	6,804885E+0
3,670000	6,858499E+0
3,680000	6,899498E+0
3,690000	6,949959E+0
3,700000	6,984650E+0
3,710000	7,035111E+0
3,720000	7,076110E+0
3,730000	7,104494E+0
3,740000	7,104494E+0
3,750000	7,136031E+0
3,760000	7,136031E+0
3,770000	7,145493E+0
3,780000	7,123416E+0
3,790000	7,110801E+0
3,800000	7,098186E+0
3,810000	7,069802E+0
3,820000	7,057187E+0
3,830000	7,016188E+0
3,840000	6,956266E+0
3,850000	6,908960E+0
3,860000	6,852192E+0
3,870000	6,801732E+0
3,880000	6,729195E+0
3,890000	6,653504E+0
3,900000	6,577814E+0
3,910000	6,489508E+0
3,920000	6,410664E+0
3,930000	6,331820E+0
3,940000	6,249822E+0
3,950000	6,170978E+0
3,960000	6,085826E+0
3,970000	5,981752E+0
3,980000	5,871370E+0
3,990000	5,783064E+0
4,000000	5,691605E+0
4,010000	5,584377E+0
4,020000	5,496071E+0
4,030000	5,426688E+0
4,040000	5,363613E+0
4,050000	5,278461E+0
4,060000	5,180694E+0
4,070000	5,079773E+0
4,080000	4,997775E+0
4,090000	4,906316E+0
4,100000	4,846394E+0
4,110000	4,795934E+0
4,120000	4,745474E+0
4,130000	4,704475E+0
4,140000	4,679245E+0
4,150000	4,638246E+0
4,160000	4,578324E+0
4,170000	4,521556E+0
4,180000	4,486865E+0
4,190000	4,461635E+0
4,200000	4,439558E+0
4,210000	4,442712E+0
4,220000	4,477403E+0
4,230000	4,512095E+0
4,240000	4,543633E+0
4,250000	4,549940E+0
4,260000	4,556248E+0
4,270000	4,562555E+0
4,280000	4,590939E+0
4,290000	4,635092E+0
4,300000	4,695013E+0
4,310000	4,764396E+0
4,320000	4,843241E+0
4,330000	4,925239E+0
4,340000	4,997775E+0
4,350000	5,064005E+0
4,360000	5,120772E+0
4,370000	5,168079E+0
4,380000	5,250077E+0
4,390000	5,328921E+0
4,400000	5,445611E+0
4,410000	5,562300E+0
4,420000	5,663221E+0
4,430000	5,773603E+0
4,440000	5,852447E+0
4,450000	5,921830E+0
4,460000	6,006982E+0
4,470000	6,092133E+0
4,480000	6,186747E+0
4,490000	6,284513E+0
4,500000	6,382280E+0
4,510000	6,473740E+0
4,520000	6,546276E+0
4,530000	6,628274E+0
4,540000	6,688196E+0
4,550000	6,744964E+0
4,560000	6,811193E+0
4,570000	6,871115E+0
4,580000	6,921575E+0
4,590000	6,972035E+0
4,600000	7,028803E+0
4,610000	7,066648E+0
4,620000	7,082417E+0
4,630000	7,101340E+0
4,640000	7,091878E+0
4,650000	7,117109E+0
4,660000	7,129724E+0
4,670000	7,117109E+0
4,680000	7,120262E+0
4,690000	7,129724E+0
4,700000	7,095032E+0
4,710000	7,063495E+0
4,720000	7,016188E+0
4,730000	6,956266E+0
4,740000	6,927882E+0
4,750000	6,864807E+0
4,760000	6,830116E+0
4,770000	6,763886E+0
4,780000	6,713426E+0
4,790000	6,634582E+0
4,800000	6,539969E+0
4,810000	6,457971E+0
4,820000	6,357050E+0
4,830000	6,275052E+0
4,840000	6,196208E+0
4,850000	6,120517E+0
4,860000	6,035366E+0
4,870000	5,953368E+0
4,880000	5,865062E+0
4,890000	5,773603E+0
4,900000	5,650606E+0
4,910000	5,552839E+0
4,920000	5,467687E+0
4,930000	5,379382E+0
4,940000	5,297383E+0
4,950000	5,221693E+0
4,960000	5,130234E+0
4,970000	5,067158E+0
4,980000	4,985160E+0
4,990000	4,909470E+0
5,000000	4,846394E+0
5,010000	4,777012E+0
5,020000	4,717090E+0
5,030000	4,679245E+0
5,040000	4,635092E+0
5,050000	4,590939E+0
5,060000	4,553094E+0
5,070000	4,527864E+0
5,080000	4,502634E+0
5,090000	4,499480E+0
5,100000	4,499480E+0
5,110000	4,493172E+0
5,120000	4,499480E+0
5,130000	4,508941E+0
5,140000	4,524710E+0
5,150000	4,559401E+0
5,160000	4,572016E+0
5,170000	4,613015E+0
5,180000	4,660322E+0
5,190000	4,701321E+0
5,200000	4,761243E+0
5,210000	4,818011E+0
5,220000	4,896855E+0
5,230000	4,959930E+0
5,240000	5,019852E+0
5,250000	5,076620E+0
5,260000	5,152310E+0
5,270000	5,243769E+0
5,280000	5,325767E+0
5,290000	5,423534E+0
5,300000	5,540224E+0
5,310000	5,622222E+0
5,320000	5,694758E+0
5,330000	5,805140E+0
5,340000	5,883985E+0
5,350000	5,975444E+0
5,360000	6,066903E+0
5,370000	6,164670E+0
5,380000	6,265591E+0
5,390000	6,353896E+0
5,400000	6,429587E+0
5,410000	6,505277E+0
5,420000	6,568353E+0
5,430000	6,637736E+0
5,440000	6,703965E+0
5,450000	6,770194E+0
5,460000	6,826962E+0
5,470000	6,883730E+0
5,480000	6,937344E+0
5,490000	6,990958E+0
5,500000	7,025649E+0
5,510000	7,057187E+0
5,520000	7,066648E+0
5,530000	7,085571E+0
5,540000	7,101340E+0
5,550000	7,123416E+0
5,560000	7,120262E+0
5,570000	7,132877E+0
5,580000	7,098186E+0
5,590000	7,088725E+0
5,600000	7,044572E+0
5,610000	7,006727E+0
5,620000	6,968881E+0
5,630000	6,940497E+0
5,640000	6,896345E+0
5,650000	6,836423E+0
5,660000	6,798578E+0
5,670000	6,710272E+0
5,680000	6,628274E+0
5,690000	6,552584E+0
5,700000	6,476893E+0
5,710000	6,385434E+0
5,720000	6,319205E+0
5,730000	6,227746E+0
5,740000	6,161516E+0
5,750000	6,079518E+0
5,760000	5,988059E+0
5,770000	5,871370E+0
5,780000	5,767295E+0
5,790000	5,663221E+0
5,800000	5,578069E+0
5,810000	5,502379E+0
5,820000	5,414073E+0
5,830000	5,350998E+0
5,840000	5,278461E+0
5,850000	5,187002E+0
5,860000	5,089235E+0
5,870000	5,007237E+0
5,880000	4,922085E+0
5,890000	4,849548E+0
5,900000	4,805395E+0
5,910000	4,739166E+0
5,920000	4,707629E+0
5,930000	4,672937E+0
5,940000	4,622477E+0
5,950000	4,594093E+0
5,960000	4,553094E+0
5,970000	4,505787E+0
5,980000	4,480557E+0
5,990000	4,471096E+0
6,000000	4,480557E+0
6,010000	4,502634E+0
6,020000	4,505787E+0
6,030000	4,521556E+0
6,040000	4,559401E+0
6,050000	4,575170E+0
6,060000	4,597247E+0
6,070000	4,628784E+0
6,080000	4,672937E+0
6,090000	4,729705E+0
6,100000	4,783319E+0
6,110000	4,862163E+0
6,120000	4,909470E+0
6,130000	4,975699E+0
6,140000	5,048236E+0
6,150000	5,139695E+0
6,160000	5,218539E+0
6,170000	5,284768E+0
6,180000	5,391997E+0
6,190000	5,477148E+0
6,200000	5,559146E+0
6,210000	5,644298E+0
6,220000	5,738911E+0
6,230000	5,824063E+0
6,240000	5,915522E+0
6,250000	6,013289E+0
6,260000	6,120517E+0
6,270000	6,205669E+0
6,280000	6,297128E+0
6,290000	6,385434E+0
6,300000	6,457971E+0
6,310000	6,514739E+0
6,320000	6,580968E+0
6,330000	6,640889E+0
6,340000	6,726041E+0
6,350000	6,808039E+0
6,360000	6,858499E+0
6,370000	6,924729E+0
6,380000	6,968881E+0
6,390000	7,006727E+0
6,400000	7,031957E+0
6,410000	7,047726E+0
6,420000	7,060341E+0
6,430000	7,076110E+0
6,440000	7,104494E+0
6,450000	7,136031E+0
6,460000	7,136031E+0
6,470000	7,123416E+0
6,480000	7,098186E+0
6,490000	7,054033E+0
6,500000	7,009880E+0
6,510000	6,978343E+0
6,520000	6,934190E+0
6,530000	6,890037E+0
6,540000	6,871115E+0
6,550000	6,826962E+0
6,560000	6,757579E+0
6,570000	6,678735E+0
6,580000	6,599890E+0
6,590000	6,511585E+0
6,600000	6,432741E+0
6,610000	6,347589E+0
6,620000	6,259283E+0
6,630000	6,196208E+0
6,640000	6,133132E+0
6,650000	6,038519E+0
6,660000	5,934445E+0
6,670000	5,830371E+0
6,680000	5,732604E+0
6,690000	5,641144E+0
6,700000	5,546531E+0
6,710000	5,461380E+0
6,720000	5,379382E+0
6,730000	5,300537E+0
6,740000	5,218539E+0
6,750000	5,133387E+0
6,760000	5,060851E+0
6,770000	4,985160E+0
6,780000	4,912624E+0
6,790000	4,846394E+0
6,800000	4,795934E+0
6,810000	4,745474E+0
6,820000	4,713936E+0
6,830000	4,657168E+0
6,840000	4,606708E+0
6,850000	4,556248E+0
6,860000	4,527864E+0
6,870000	4,508941E+0
6,880000	4,505787E+0
6,890000	4,505787E+0
6,900000	4,515249E+0
6,910000	4,521556E+0
6,920000	4,521556E+0
6,930000	4,531017E+0
6,940000	4,553094E+0
6,950000	4,572016E+0
6,960000	4,600400E+0
6,970000	4,657168E+0
6,980000	4,723397E+0
6,990000	4,789627E+0
7,000000	4,849548E+0
7,010000	4,890547E+0
7,020000	4,959930E+0
7,030000	5,013544E+0
7,040000	5,086081E+0
7,050000	5,168079E+0
7,060000	5,259538E+0
7,070000	5,360459E+0
7,080000	5,467687E+0
7,090000	5,530762E+0
7,100000	5,628529E+0
7,110000	5,710527E+0
7,120000	5,792525E+0
7,130000	5,874523E+0
7,140000	5,956521E+0
7,150000	6,060596E+0
7,160000	6,167824E+0
7,170000	6,265591E+0
7,180000	6,347589E+0
7,190000	6,426433E+0
7,200000	6,498970E+0
7,210000	6,562045E+0
7,220000	6,618813E+0
7,230000	6,678735E+0
7,240000	6,763886E+0
7,250000	6,833269E+0
7,260000	6,905806E+0
7,270000	6,956266E+0
7,280000	7,003573E+0
7,290000	7,031957E+0
7,300000	7,044572E+0
7,310000	7,050879E+0
7,320000	7,063495E+0
7,330000	7,079263E+0
7,340000	7,101340E+0
7,350000	7,110801E+0
7,360000	7,104494E+0
7,370000	7,088725E+0
7,380000	7,063495E+0
7,390000	7,025649E+0
7,400000	6,987804E+0
7,410000	6,953113E+0
7,420000	6,908960E+0
7,430000	6,880576E+0
7,440000	6,823808E+0
7,450000	6,754425E+0
7,460000	6,694503E+0
7,470000	6,612505E+0
7,480000	6,546276E+0
7,490000	6,464278E+0
7,500000	6,388588E+0
7,510000	6,312897E+0
7,520000	6,237207E+0
7,530000	6,148901E+0
7,540000	6,060596E+0
7,550000	5,959675E+0
7,560000	5,868216E+0
7,570000	5,779910E+0
7,580000	5,682143E+0
7,590000	5,593838E+0
7,600000	5,511840E+0
7,610000	5,423534E+0
7,620000	5,338383E+0
7,630000	5,240616E+0
7,640000	5,161771E+0
7,650000	5,076620E+0
7,660000	4,991468E+0
7,670000	4,941008E+0
7,680000	4,884240E+0
7,690000	4,821164E+0
7,700000	4,767550E+0
7,710000	4,707629E+0
7,720000	4,669783E+0
7,730000	4,603554E+0
7,740000	4,562555E+0
7,750000	4,540479E+0
7,760000	4,524710E+0
7,770000	4,524710E+0
7,780000	4,524710E+0
7,790000	4,518402E+0
7,800000	4,508941E+0
7,810000	4,508941E+0
7,820000	4,518402E+0
7,830000	4,531017E+0
7,840000	4,562555E+0
7,850000	4,600400E+0
7,860000	4,650861E+0
7,870000	4,701321E+0
7,880000	4,751781E+0
7,890000	4,808549E+0
7,900000	4,859010E+0
7,910000	4,922085E+0
7,920000	4,972545E+0
7,930000	5,051389E+0
7,940000	5,127080E+0
7,950000	5,218539E+0
7,960000	5,319460E+0
7,970000	5,417227E+0
7,980000	5,511840E+0
7,990000	5,584377E+0
8,000000	5,656913E+0
8,010000	5,729450E+0
8,020000	5,811448E+0
8,030000	5,915522E+0
8,040000	6,019597E+0
8,050000	6,111056E+0
8,060000	6,199362E+0
8,070000	6,297128E+0
8,080000	6,372819E+0
8,090000	6,445356E+0
8,100000	6,514739E+0
8,110000	6,571506E+0
8,120000	6,650351E+0
8,130000	6,716580E+0
8,140000	6,795424E+0
8,150000	6,858499E+0
8,160000	6,915267E+0
8,170000	6,956266E+0
8,180000	7,000419E+0
8,190000	7,022496E+0
8,200000	7,044572E+0
8,210000	7,060341E+0
8,220000	7,079263E+0
8,230000	7,091878E+0
8,240000	7,095032E+0
8,250000	7,088725E+0
8,260000	7,085571E+0
8,270000	7,066648E+0
8,280000	7,047726E+0
8,290000	7,019342E+0
8,300000	6,978343E+0
8,310000	6,934190E+0
8,320000	6,893191E+0
8,330000	6,839577E+0
8,340000	6,776501E+0
8,350000	6,716580E+0
8,360000	6,644043E+0
8,370000	6,580968E+0
8,380000	6,511585E+0
8,390000	6,435894E+0
8,400000	6,369665E+0
8,410000	6,275052E+0
8,420000	6,186747E+0
8,430000	6,082672E+0
8,440000	5,997520E+0
8,450000	5,899754E+0
8,460000	5,811448E+0
8,470000	5,732604E+0
8,480000	5,653759E+0
8,490000	5,562300E+0
8,500000	5,480302E+0
8,510000	5,379382E+0
8,520000	5,291076E+0
8,530000	5,205924E+0
8,540000	5,108157E+0
8,550000	5,045082E+0
8,560000	4,975699E+0
8,570000	4,922085E+0
8,580000	4,874778E+0
8,590000	4,821164E+0
8,600000	4,761243E+0
8,610000	4,707629E+0
8,620000	4,647707E+0
8,630000	4,590939E+0
8,640000	4,568863E+0
8,650000	4,546786E+0
8,660000	4,546786E+0
8,670000	4,531017E+0
8,680000	4,527864E+0
8,690000	4,537325E+0
8,700000	4,521556E+0
8,710000	4,521556E+0
8,720000	4,543633E+0
8,730000	4,562555E+0
8,740000	4,590939E+0
8,750000	4,647707E+0
8,760000	4,695013E+0
8,770000	4,742320E+0
8,780000	4,802242E+0
8,790000	4,836933E+0
8,800000	4,900009E+0
8,810000	4,963084E+0
8,820000	5,032467E+0
8,830000	5,117619E+0
8,840000	5,193309E+0
8,850000	5,281615E+0
8,860000	5,376228E+0
8,870000	5,448764E+0
8,880000	5,527609E+0
8,890000	5,612760E+0
8,900000	5,697912E+0
8,910000	5,798833E+0
8,920000	5,883985E+0
8,930000	5,991213E+0
8,940000	6,101595E+0
8,950000	6,174131E+0
8,960000	6,259283E+0
8,970000	6,322359E+0
8,980000	6,391742E+0
8,990000	6,476893E+0
9,000000	6,543123E+0
9,010000	6,634582E+0
9,020000	6,707119E+0
9,030000	6,770194E+0
9,040000	6,833269E+0
9,050000	6,883730E+0
9,060000	6,931036E+0
9,070000	6,965728E+0
9,080000	6,994112E+0
9,090000	7,016188E+0
9,100000	7,050879E+0
9,110000	7,066648E+0
9,120000	7,091878E+0
9,130000	7,101340E+0
9,140000	7,095032E+0
9,150000	7,072956E+0
9,160000	7,054033E+0
9,170000	7,031957E+0
9,180000	7,003573E+0
9,190000	6,987804E+0
9,200000	6,943651E+0
9,210000	6,908960E+0
9,220000	6,855346E+0
9,230000	6,801732E+0
9,240000	6,741810E+0
9,250000	6,669273E+0
9,260000	6,606198E+0
9,270000	6,536815E+0
9,280000	6,451663E+0
9,290000	6,379126E+0
9,300000	6,293975E+0
9,310000	6,208823E+0
9,320000	6,114210E+0
9,330000	6,022751E+0
9,340000	5,924984E+0
9,350000	5,846139E+0
9,360000	5,760988E+0
9,370000	5,675836E+0
9,380000	5,578069E+0
9,390000	5,496071E+0
9,400000	5,407765E+0
9,410000	5,328921E+0
9,420000	5,237462E+0
9,430000	5,161771E+0
9,440000	5,076620E+0
9,450000	5,016698E+0
9,460000	4,953623E+0
9,470000	4,890547E+0
9,480000	4,824318E+0
9,490000	4,764396E+0
9,500000	4,723397E+0
9,510000	4,663476E+0
9,520000	4,619323E+0
9,530000	4,584632E+0
9,540000	4,556248E+0
9,550000	4,546786E+0
9,560000	4,531017E+0
9,570000	4,521556E+0
9,580000	4,521556E+0
9,590000	4,518402E+0
9,600000	4,518402E+0
9,610000	4,521556E+0
9,620000	4,543633E+0
9,630000	4,581478E+0
9,640000	4,635092E+0
9,650000	4,676091E+0
9,660000	4,720244E+0
9,670000	4,764396E+0
9,680000	4,821164E+0
9,690000	4,874778E+0
9,700000	4,944161E+0
9,710000	5,013544E+0
9,720000	5,089235E+0
9,730000	5,161771E+0
9,740000	5,240616E+0
9,750000	5,328921E+0
9,760000	5,414073E+0
9,770000	5,477148E+0
9,780000	5,562300E+0
9,790000	5,647452E+0
9,800000	5,738911E+0
9,810000	5,833524E+0
9,820000	5,943906E+0
9,830000	6,025904E+0
9,840000	6,123671E+0
9,850000	6,202515E+0
9,860000	6,287667E+0
9,870000	6,372819E+0
9,880000	6,445356E+0
9,890000	6,511585E+0
9,900000	6,596737E+0
9,910000	6,675581E+0
9,920000	6,738656E+0
9,930000	6,792270E+0
9,940000	6,845884E+0
9,950000	6,877422E+0
9,960000	6,940497E+0
9,970000	6,975189E+0
9,980000	7,025649E+0
9,990000	7,041418E+0
10,000000	7,063495E+0

